Saatcioglu and Grira 1999 Column BG-10	
-54.49636	28.81556231
-53.99676	28.68669301
-53.49717	30.07384195
-52.99757	30.94415805
-52.49797	31.05647416
-51.99838	31.23769605
-51.49878	32.31475988
-50.99919	33.08172036
-50.48237	33.57573252
-49.98277	33.48131915
-49.48318	34.62728875
-48.98358	35.32534954
-48.48399	35.57549544
-47.98439	36.30801216
-47.48479	36.90269909
-46.9852	37.63521581
-46.48561	37.74754407
-45.98601	38.44561094
-45.48642	39.28148936
-44.98682	39.49719149
-44.48722	38.92041945
-43.98763	40.44541033
-43.48803	41.14348936
-42.98844	41.04908815
-42.48885	41.9538845
-41.98925	42.82422492
-41.48965	43.17775076
-40.99006	43.01444985
-40.49046	43.91925228
-39.99087	44.96189058
-39.49127	45.07422492
-38.99168	45.6000304
-38.49208	46.19473556
-37.99249	45.99699088
-37.49289	47.21189058
-36.9933	47.7032462
-36.4937	48.19459574
-35.99411	48.72041337
-35.49451	49.28067477
-34.99492	49.56528875
-34.49532	50.3667538
-33.99573	50.99593313
-33.49613	50.97045593
-32.99654	52.04755015
-32.49694	52.67673556
-31.99734	52.99581155
-31.49775	52.8669848
-30.99816	53.94407903
-30.49856	54.67662614
-29.99897	55.20244377
-29.48214	54.86956839
-28.99977	56.21962918
-28.48295	56.74812766
-27.98336	57.23949544
-27.48376	57.17958663
-26.98417	58.22222492
-26.48457	58.575769
-25.98498	59.68734347
-25.48538	60.04088754
-24.98579	60.39443161
-24.48619	60.19669301
-23.9866	60.79142857
-23.487	61.31726444
-22.98741	61.70522796
-22.48781	61.19744681
-21.98822	62.7568997
-21.48862	63.42054711
-20.98903	63.46401216
-20.48943	64.02431611
-19.98984	64.68796353
-19.49024	65.11045593
-18.99065	64.843769
-18.49105	65.95531915
-17.99146	66.5156231
-17.49186	66.9381155
-16.99227	66.80930091
-16.47544	67.37227964
-15.99307	67.58528875
-15.49348	67.55987842
-14.99388	69.15379939
-14.49429	69.85191489
-13.99469	69.75756839
-13.4951	70.00772036
-12.9955	70.94705167
-12.49591	71.71404255
-11.99631	71.7575076
-11.49672	72.42115502
-10.99712	72.91258359
-10.49753	73.40395137
-9.997932	73.03392097
-9.498337	73.73203647
-8.998742	74.32680851
-8.499146	74.92151976
-7.999552	74.72382979
-7.499957	75.83537994
-6.983134	76.70844985
-6.483539	76.85531915
-5.983944	76.45088146
-5.484349	77.21787234
-4.984754	77.77817629
-4.485158	77.75270517
-3.985563	78.79537994
-3.485968	79.35568389
-2.986373	80.26054711
-2.486778	80.23507599
-1.987183	80.69203647
-1.487588	81.35568389
-0.9879924	81.64030395
-0.4883973	82.02832827
0.02842525	82.14340426
0.510793	82.59762918
1.010388	83.2268693
1.509983	83.27033435
2.009578	83.93398176
2.509173	84.42534954
3.008769	84.84784195
3.508364	84.44340426
4.007959	85.62389058
4.507554	86.18413374
5.007149	86.33100304
5.506744	86.51227964
6.00634	87.17592705
6.505935	87.32279635
7.00553	88.05531915
7.505125	88.47781155
8.004721	88.65908815
8.521544	89.1187234
9.003911	89.50401216
9.503506	89.82316109
10.02033	90.4550152
10.5027	90.73702128
11.00229	90.5737386
11.50189	91.85756839
12.00148	92.17665653
12.50108	92.73696049
13.00067	93.22832827
13.50027	93.75416413
14.01709	93.3868693
14.51668	94.56735562
15.01628	95.09319149
15.51587	95.41227964
16.0327	94.83823708
16.51506	95.94711246
17.01466	94.9224924
17.51426	96.30966565
18.01385	96.66322188
18.51344	97.29246201
19.01304	97.78382979
19.51264	98.37854103
20.01223	98.52534954
20.51183	99.18905775
21.01142	99.71489362
21.51101	97.86328267
22.01061	100.077386
22.51021	99.91416413
23.0098	101.3702736
23.5094	101.8616413
24.00899	102.2151976
24.50859	102.086383
25.00818	102.9567173
25.50778	103.4480851
26.00737	102.630152
26.50697	103.9829179
27.00656	104.6465653
27.50616	104.7244377
28.00575	105.6981763
28.50535	106.2240122
29.00494	106.8531915
29.50454	107
30.00413	106.6644377
30.50373	107.3625532
31.00332	107.8194529
31.50292	108.3452888
32.00251	107.9752584
32.50211	108.7077812
33.00171	109.3024924
33.5013	109.3459574
34.00089	109.8373252
34.50049	110.4320365
35.00008	110.9922796
35.51691	110.4182371
36.0165	111.5986626
36.5161	111.9866869
37.01569	112.0990274
37.51529	112.8315502
38.03211	113.5323404
38.51448	113.9176292
39.01407	113.7198784
39.51367	113.7288146
40.01326	114.4613982
40.53009	114.5074772
41.02968	115.3089362
41.51205	115.9009726
42.01164	115.8755015
42.51124	116.5735562
43.01083	117.0648632
43.51043	117.0738602
44.02725	117.3266869
44.50962	117.7809119
45.00922	118.0999392
45.52604	118.387234
46.0084	118.8069909
46.508	119.573921
47.0076	120.2031003
47.50719	120.9356231
48.00679	120.5655927
48.50638	121.5392705
49.00598	122.2717933
49.50557	122.5219453
50.00517	121.5661398
50.50476	122.6087538
51.00436	122.9967173
51.50395	123.3846809
52.02077	123.9820669
52.50314	123.7126444
53.00274	124.4796353
53.50233	123.9028571
54.00193	124.8075988
54.50152	125.4367173
55.00112	126.134772
55.50071	125.5235258
56.00031	126.9451672
56.51713	127.5769605
57.01673	127.1035258
57.51632	128.5940426
58.01591	128.7752584
58.51551	128.095076
59.01511	129.2755015
59.5147	130.2835866
60.0143	130.0168997
60.51389	130.6115502
61.01349	131.2751368
61.51308	131.3529483
62.01268	131.465228
62.51227	131.8531915
63.01187	131.5520365
63.51146	133.214772
64.01106	133.4303951
64.51065	132.8880243
65.01025	133.3793313
65.50984	134.2151368
66.00944	134.5341641
66.50903	135.1288146
67.00863	135.1032827
67.50822	135.9390881
68.00782	136.5337386
68.50742	136.6804863
69.00701	136.7238298
69.50661	137.2840122
70.02343	137.5367781
70.5058	137.9220061
71.00539	137.6552584
71.50498	138.9389666
72.00458	138.8789666
72.50417	138.5088754
73.00377	139.7581155
73.50336	140.6973252
74.00296	140.9818237
74.50256	140.8184195
75.00215	141.3786018
75.50175	142.0421277
76.00134	141.5341641
76.50094	142.4733739
77.00053	142.5855927
77.50013	143.2491185
78.01695	143.605228
78.51655	143.476231
79.01614	143.8296657
79.51573	144.3553799
80.01533	144.9499696
80.51492	145.5445593
81.01452	145.1744073
81.51411	145.9412766
82.01371	145.9156839
82.51331	146.372462
83.0129	146.2779331
83.5125	146.3556839
84.01209	145.8477204
84.51169	146.7868693
85.01128	147.381459
85.51088	147.011307
86.01048	147.8125836
86.51006	147.9937386
87.00966	147.9680851
87.50925	148.4593313
88.00885	149.5017629
88.50845	149.3038906
89.00804	149.4161094
89.50764	150.6308207
90.00723	150.4329483
90.50683	150.6829179
91.00642	151.7254103
91.50602	151.768693
92.00562	152.156535
92.50521	152.6477204
93.00481	152.5531307
93.5044	152.7342249
94.00399	152.7775076
94.50359	153.3720365
95.00318	153.1741641
95.50278	153.0795745
96.00237	153.8808511
96.50197	153.6483891
97.00156	154.1740426
97.51839	154.2544681
98.00076	154.4672948
98.50035	155.0618237
99.01717	155.1766565
99.51677	155.7367173
100.0164	156.1244985
100.516	156.34
101.0156	156.5210942
101.5152	156.4953799
102.0147	157.1243161
102.5143	157.5120973
103.0139	157.9343465
103.5135	158.3221277
104.0131	158.7787842
104.5127	156.5479635
105.0123	156.9012766
105.5119	157.5646809
106.0115	157.3322796
106.5111	157.6165957
107.0279	157.1801216
107.5103	159.0123404
108.0099	158.676535
108.5095	158.2717933
109.0091	158.6939818
109.5087	159.7363526
110.0083	159.8829787
110.5079	158.3756231
111.0074	158.7978116
111.507	159.1511246
112.0067	160.2624316
112.5062	160.7534954
113.0058	160.2109422
113.5054	160.6331307
114.005	160.6073556
114.5219	160.9288146
115.0214	158.42231
115.5038	160.2889362
116.0034	159.3673556
116.503	159.7895441
117.0026	160.4528267
117.5022	160.6682675
118.0018	154.3027964
117.485	132.7224924
116.9681	131.6774468
116.4858	130.9479027
115.969	130.3507599
115.4866	123.9705775
114.987	123.2038298
114.4874	122.4026748
113.9878	116.9844985
113.4882	115.9765957
112.9886	110.6617629
112.4718	109.8579331
111.9722	109.3668085
111.4898	105.5018237
110.9902	104.4249848
110.4906	103.2447416
109.991	98.86024316
109.4914	97.78340426
108.9919	97.05112462
108.4923	96.2843769
107.9927	91.07288754
107.4758	90.13118541
106.9935	89.43598784
106.4939	87.73896657
105.9943	83.56115502
105.4775	82.72273556
104.9951	81.9931307
104.4955	79.74480243
103.9959	76.18717325
103.4963	75.42036474
102.9967	74.48133739
102.4971	72.3018845
101.9975	69.57118541
101.4979	68.45981763
100.9811	67.38024316
100.4987	65.96151976
99.99914	63.29969605
99.49954	62.18832827
98.99995	59.8021459
98.4659	58.99553191
97.98353	56.2330152
97.48393	55.53512462
96.98434	54.59604255
96.48474	53.34685714
95.98515	50.51273556
95.48555	49.67702128
94.98595	48.73792705
94.48636	46.83409119
93.98676	46.58410334
93.48717	43.92224924
92.98758	42.98315502
92.48798	41.49276596
91.97116	39.72405471
91.48879	38.54644985
90.9892	37.60733739
90.4896	35.77239514
89.99001	35.04001824
89.49041	34.54881459
88.99081	33.33406079
88.49122	31.98148328
87.99162	31.35246201
87.4748	30.96194529
86.99243	27.71700304
86.49284	27.08797568
85.99324	26.63121581
85.49365	26.07109422
84.99406	25.57987234
84.49446	23.46927052
83.99487	22.63349544
83.49527	22.07336778
82.99567	21.40986626
82.49608	21.05646809
81.99648	19.35930699
81.49689	18.86807903
80.99729	18.89367781
80.4977	16.33513678
79.9981	15.94726444
79.4985	15.18039514
78.99891	14.55133131
78.49931	13.9567234
77.99973	14.01676596
77.46568	11.76294833
76.98331	11.23992705
76.48371	10.57640729
75.96689	9.806838906
75.48452	9.697276596
74.98492	8.000085106
74.48533	7.715568389
73.98573	7.396589666
73.48614	5.561581155
72.98654	5.242595745
72.48695	4.682427964
71.98735	3.915522796
71.48775	3.872174468
70.9537	1.859512462
70.48856	1.304706383
69.98898	0.710072948
69.48938	0.597805836
68.98978	0.588910517
68.49019	-1.797402432
67.99059	-2.288670517
67.491	-2.711044377
66.9914	-2.995587842
66.49181	-2.728855927
65.99221	-5.046262614
65.49261	-5.399724012
64.99302	-5.753189058
64.49342	-6.037744681
63.99383	-7.045860182
63.49424	-8.019519757
62.99464	-8.51081459
62.49504	-8.623094225
61.99545	-10.01022492
61.49585	-10.50151976
60.97903	-10.85767781
60.49667	-11.5874772
59.99707	-12.21659574
59.49747	-12.53561702
58.99788	-13.47483891
58.49828	-13.79386626
57.99869	-13.90617021
57.49909	-15.22439514
56.9995	-15.47451672
56.4999	-15.7246383
55.98308	-16.76992097
55.48349	-17.36459574
54.98389	-17.78699696
54.48429	-18.82959271
53.9847	-19.252
53.4851	-19.70885714
52.98551	-19.8556231
52.48592	-19.69229787
51.98632	-20.42480243
51.48672	-21.81195745
50.98713	-21.9587234
50.48753	-22.20886322
49.98794	-23.49266261
49.48834	-23.77725228
48.98875	-24.16520973
48.48915	-24.13971429
47.98956	-25.42351976
47.48996	-26.12158055
46.99037	-26.50954407
46.49077	-26.65632827
45.99118	-26.56192097
45.47435	-28.22741641
44.99199	-28.64715502
44.49239	-29.0351307
43.9928	-28.97518541
43.4932	-29.01860182
42.99361	-30.50914286
42.49401	-30.82820669
41.99442	-31.45737386
41.49482	-31.53525836
40.99523	-31.44085714
40.4784	-32.52063222
39.99604	-33.28493009
39.49644	-33.74182371
38.99685	-34.37099088
38.49725	-34.51778723
37.99765	-34.59567173
37.49806	-33.98445593
36.99847	-35.71619453
36.49887	-36.242
35.99928	-36.80226748
35.49968	-36.77679027
34.98286	-36.58173252
34.48326	-38.24455927
33.96644	-38.60078419
33.48407	-39.19281459
32.98448	-39.68418237
32.48488	-39.93435258
31.98529	-40.04669909
31.48569	-41.12379939
30.96887	-41.2043769
30.4865	-41.83088146
29.98691	-42.32224316
29.48731	-42.95142249
28.98771	-43.54615805
28.47089	-43.79902128
27.9713	-43.67018845
27.48893	-43.36640729
26.98933	-44.71914894
26.48974	-45.5206079
25.95569	-45.94843769
25.47332	-46.47157447
24.99095	-47.0636231
24.49136	-46.83144073
23.99176	-47.04716717
23.49217	-48.12427356
22.99257	-48.27108815
22.47575	-49.07524012
21.99338	-49.35720365
21.49379	-50.02084498
20.99419	-50.51222492
20.4946	-50.96913678
19.995	-50.80586626
19.49541	-50.78041337
18.97859	-51.65348328
18.49622	-52.41780547
17.99662	-52.87472948
17.49703	-53.26273556
16.98021	-54.13581155
16.48061	-54.45490578
15.99824	-54.25449848
15.49865	-54.22905167
14.99905	-55.27171429
14.49946	-55.90090578
13.99986	-56.32337386
13.46581	-57.02686322
12.98344	-57.3432766
12.48385	-57.28336778
11.98425	-57.46466261
11.46743	-58.57891793
10.98506	-58.92979331
10.48547	-59.42117325
9.985873	-59.67136778
9.486279	-60.19719757
8.986683	-60.79197568
8.487088	-60.80097264
7.987493	-60.91331307
7.47067	-59.65018845
6.988302	-61.72382979
6.47148	-62.5968997
5.989112	-62.98224924
5.489517	-63.43914894
4.989922	-64.03392097
4.490326	-64.45635258
3.973504	-64.84705167
3.473909	-65.23507599
2.974314	-65.14072948
2.491946	-65.07817629
1.992351	-66.32753799
1.492756	-66.68109422
0.9759333	-66.93398176
0.4935656	-67.52607903
-0.006029591	-67.94851064
-0.5056247	-68.37100304
-1.00522	-68.75902736
-1.522042	-69.18419453
-2.00441	-69.08711246
-2.504005	-69.13057751
-3.003601	-69.51860182
-3.503196	-70.32012158
-4.020018	-70.53854103
-4.502386	-71.19951368
-5.001981	-71.55306991
-5.501576	-71.52759878
-6.001172	-71.15762918
-6.500767	-72.51039514
-7.000362	-73.036231
-7.517184	-73.39246201
-8.016779	-73.91829787
-8.516374	-73.96176292
-9.015969	-74.10863222
-9.515564	-73.91088146
-10.01516	-74.98802432
-10.51475	-75.51386018
-11.01435	-75.86741641
-11.51394	-76.28984802
-12.01354	-76.16103343
-12.51313	-76.06668693
-13.01273	-77.1093617
-13.54678	-77.50273556
-14.01192	-77.9887538
-14.51152	-78.1700304
-15.02834	-78.80194529
-15.51071	-79.11835866
-16.0103	-79.47191489
-16.5099	-79.44644377
-17.00949	-79.42097264
-17.50909	-77.98285714
-18.00868	-80.16255319
-18.50828	-80.55057751
-19.00787	-80.55957447
-19.5247	-79.39981763
-20.00706	-81.3700304
-20.50666	-81.44796353
-21.00625	-81.62924012
-21.50585	-82.15507599
-22.00544	-82.61197568
-22.50504	-83.03446809
-23.00463	-83.21574468
-23.50423	-83.05246201
-24.00382	-83.64717325
-24.50342	-84.13854103
-25.00302	-84.69884498
-25.50261	-84.46662614
-26.0022	-83.30413374
-26.51903	-85.48650456
-27.0014	-86.18194529
-27.50099	-86.3287538
-28.00059	-86.71671733
-28.50018	-86.34674772
-29.017	-86.63404255
-29.53382	-86.99027356
-30.01619	-87.68571429
-30.53302	-87.69732523
-31.01538	-87.11793313
-31.51498	-87.64370821
-32.01458	-88.41075988
-32.51417	-88.7987234
-33.01376	-89.04893617
-33.51336	-89.02346505
-34.01295	-89.44589666
-34.51255	-90.00613982
-35.01215	-90.63531915
-35.51174	-90.47203647
-36.01133	-89.86085106
-36.51093	-90.69671733
-37.01052	-91.22255319
-37.51012	-91.26595745
-38.00972	-91.34389058
-38.50931	-92.21422492
-39.00891	-92.74
-39.5085	-92.61118541
-40.00809	-91.99993921
-40.50769	-92.87033435
-41.00729	-93.32717325
-41.50688	-93.61179331
-42.00648	-92.82832827
-42.50607	-94.18103343
-43.00567	-94.87908815
-43.50526	-94.88808511
-44.00486	-94.44911854
-44.50445	-94.04462006
-45.02127	-95.64121581
-45.50364	-96.02650456
-46.00324	-96.20772036
-46.50283	-95.87215805
-47.00243	-95.32984802
-47.51925	-96.16838906
-48.00162	-96.41586626
-48.50121	-95.63234043
-49.00081	-96.95057751
-49.5004	-97.33854103
-50.01723	-97.24680851
-50.51682	-97.42802432
-51.01642	-97.95379939
-51.51601	-98.27288754
-52.01561	-97.97173252
-52.53243	-97.08753799
-53.0148	-97.50723404
-53.53162	-98.7937386
-54.01399	-99.04115502
-54.51358	-98.36103343
-55.01318	-99.30024316
-55.51277	-99.75708207
-56.01237	-99.14583587
-56.51196	-99.67161094
-57.01156	-100.1629179
-57.52838	-100.4502128
-58.01075	-100.4564134
-58.51035	-100.8443769
-59.00994	-101.7835866
-59.50953	-102.1370821
-60.00913	-102.0426748
-60.50872	-102.1893617
-61.00832	-101.8537386
-61.50792	-101.414772
-62.00751	-102.3884498
-62.50711	-102.7418845
-63.0067	-102.9231003
-63.50629	-102.6908207
-64.00589	-101.9761702
-64.52271	-102.6768997
-65.00508	-103.3722188
-65.50468	-103.5189666
-66.00427	-103.1488754
-66.50387	-102.9854711
-67.00346	-103.7179939
-67.50306	-103.7958055
-68.00266	-103.2879027
-68.51948	-99.71610942
-69.00184	-100.6526444
-69.50143	-101.3161702
-70.00103	-102.3242553
-70.50063	-103.5046201
-71.00022	-104.202614
-71.51704	-104.5243161
-72.01664	-103.7407295
-72.51624	-104.369848
-73.03306	-104.9671125
-73.51543	-103.7329483
-74.01502	-104.7755015
-74.51462	-105.3012158
-75.01421	-104.9655319
-75.51381	-105.5256535
-76.0134	-106.120304
-76.513	-106.6460182
-77.02982	-107.0021277
-77.51218	-106.6982371
-78.01178	-106.5348328
-78.51138	-104.6141641
-79.01097	-106.2080243
-79.51057	-106.5958663
-80.02739	-106.779696
-80.50976	-105.8555623
-81.00935	-104.3484498
-81.50895	-105.3220061
-82.00854	-105.8477204
-82.50814	-105.8565957
-83.02496	-106.626079
-83.50733	-106.8734954
-84.00693	-105.9175684
-84.50652	-106.7877812
-85.00611	-107.5546505
-85.50571	-107.4945897
-86.0053	-106.91769
-86.5049	-105.0659574
-87.00449	-106.3840729
-87.50409	-107.0131307
-88.00368	-106.6085106
-88.50328	-104.963465
-89.00288	-105.7303343
-89.50247	-105.9114286
-90.00207	-106.0235866
-90.50166	-106.5492401
-91.00126	-105.9723404
-91.50085	-105.981155
-92.00044	-106.3000608
-92.50004	-105.688693
-93.01686	-106.8372036
-93.51646	-106.8460182
-94.01605	-106.8893009
-94.51565	-107.4838298
-95.01524	-107.5959878
-95.51484	-106.6055927
-96.01443	-107.4413374
-96.51403	-107.8291185
-97.01363	-108.2858359
-97.51322	-107.9500912
-98.01282	-107.3386626
-98.51241	-107.6919757
-99.01201	-108.3554407
-99.5116	-108.5020669
-100.0112	-108.3730091
-100.5108	-107.7271125
-101.0104	-107.2190881
-101.51	-108.054772
-102.0268	-108.6864438
-102.5092	-108.5202432
-103.0088	-108.1500304
-103.5084	-107.4696657
-104.008	-107.616231
-104.5076	-108.0040122
-105.0071	-107.9438906
-105.524	-106.3703343
-106.0063	-104.9982371
-106.5059	-106.1095441
-107.0055	-106.393921
-107.5051	-105.3001216
-108.0047	-104.7231003
-108.5043	-105.5932523
-109.0039	-105.808693
-109.5035	-105.1627964
-110.0031	-105.1715502
-110.5027	-105.421459
-111.0023	-105.2923404
-111.5019	-105.6111854
-112.0015	-105.3442553
-112.5011	-105.7319757
-113.0007	-104.3624924
-113.5003	-104.7157447
-114.0171	-105.1061398
-114.5167	-105.2527052
-115.0163	-105.1235866
-115.5159	-105.511307
-116.0155	-103.6593921
-115.4986	-79.97732523
-114.9646	-79.20528875
-114.4995	-76.65227964
-113.9999	-73.5081459
-113.483	-72.29082067
-112.9834	-68.87100304
-112.4838	-67.51854103
-111.9843	-65.75264438
-111.4847	-64.26231003
-110.9851	-62.4274772
-110.4855	-60.0413617
-109.9686	-58.27274164
-109.4863	-56.71619453
-108.9867	-56.0872766
-108.4871	-54.42468693
-107.9875	-53.72685106
-107.4879	-50.92724012
-106.9883	-49.43691793
-106.4887	-48.67016413
-105.9891	-47.1453921
-105.4895	-46.79207295
-104.9899	-44.30254711
-104.4903	-42.53658359
-103.9907	-42.04544681
-103.4911	-40.62402432
-102.9743	-39.92348328
-102.4919	-37.74671733
-101.9923	-36.01518541
-101.4928	-35.45513678
-100.9932	-33.75806079
-100.4936	-33.0946383
-99.99397	-30.88072948
-99.49437	-30.01057143
-98.99478	-28.96812766
-98.49519	-27.78787842
-97.99559	-27.46899088
-97.49599	-25.63407295
-96.9964	-23.83361094
-96.4968	-22.96344073
-95.99721	-22.47226748
-95.49761	-21.32644985
-94.99802	-20.66300304
-94.49842	-18.75916717
-93.99883	-17.61334347
-93.49923	-16.84652888
-92.99963	-15.73514286
-92.48281	-14.44881459
-91.98322	-14.37108207
-91.48363	-12.43279027
-90.98403	-11.63150152
-90.48444	-10.76130091
-89.98484	-9.960012158
-89.46802	-8.983762918
-88.98565	-7.702772036
-88.46883	-7.17443769
-87.98646	-6.617009119
-87.46964	-5.123916717
-86.98727	-4.635395745
-86.48767	-3.834080243
-85.98808	-2.860500304
-85.47125	-1.987604255
-84.98888	-1.257888754
-84.48929	-0.559930699
-83.98969	0.138012888
-83.4901	1.111607295
-82.99051	1.637286322
-82.49091	2.541968997
-81.99132	3.171015805
-81.49172	3.662252888
-80.99213	4.325755015
-80.49253	4.954810942
-79.99294	5.652778116
-79.49334	6.178462006
-78.99374	6.773069909
-78.49415	7.40212766
-77.99455	7.858911854
-77.49496	8.350158055
-76.99536	9.048133739
-76.49577	9.642735562
-75.99618	10.13399392
-75.49658	10.59079027
-74.97976	11.18809119
-74.49739	11.4354772
-73.9978	11.8233617
-73.4982	12.4868997
-72.9986	13.28825532
-72.49901	13.74505775
-71.99941	14.44305167
-71.49982	15.14105167
-70.98299	15.42826748
